timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorites,retweets
2016-03-05 04:17:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12,10,Lucy,,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1,golden_retriever,77.63,True,Labrador_retriever,11.24,True,chow,3.7,True,3440,1008
2016-03-04 23:32:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10,10,Max,,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,1,collie,80.83,True,Border_collie,5.94,True,groenendael,2.67,True,2597,643
2016-03-04 16:06:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",11,10,,pupper,https://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg,1,web_site,55.03,False,Labrador_retriever,14.85,True,golden_retriever,14.85,True,2132,596
2016-03-04 03:13:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",11,10,,,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,1,basenji,87.72,True,Italian_greyhound,4.79,True,miniature_pinscher,3.56,True,3475,1308
2016-03-03 19:32:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,12,10,Zara,,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,1,golden_retriever,90.88,True,Labrador_retriever,3.04,True,tennis_ball,0.5,False,3231,1045
2016-03-03 17:19:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,12,10,Cooper,,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,1,Great_Pyrenees,30.91,True,kuvasz,22.46,True,seat_belt,20.21,False,4877,1859
2016-03-03 16:23:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,11,10,Ambrose,pupper,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1,Chihuahua,77.48,True,quilt,7.31,False,Pembroke,2.24,True,4188,1931
2016-03-03 03:51:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,11,10,Jimothy,,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,1,Chihuahua,15.8,True,toy_terrier,8.99,True,Mexican_hairless,6.32,True,3290,854
2016-03-03 02:49:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,9,10,Bode,,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,1,Egyptian_cat,9.05,False,Chesapeake_Bay_retriever,7.74,True,Mexican_hairless,4.95,True,2829,900
2016-03-02 18:48:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10,10,Terrenth,,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1,collie,45.77,True,chow,27.91,True,Pomeranian,7.69,True,2342,585
2016-03-02 16:23:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12,10,Reese,,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,1,Airedale,86.87,True,Irish_terrier,2.76,True,otterhound,2.53,True,2378,683
2016-03-02 03:30:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,12,10,,,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,1,Norfolk_terrier,68.95,True,soft-coated_wheaten_terrier,10.15,True,Norwich_terrier,5.58,True,4585,1245
2016-03-02 02:43:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,10,10,,pupper,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,1,pug,28.44,True,teddy,15.63,False,mitten,13.89,False,2462,612
2016-03-02 01:56:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12,10,,,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,1,golden_retriever,85.72,True,Labrador_retriever,13.55,True,Tibetan_mastiff,0.19,True,5594,1727
2016-03-02 00:05:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,7,10,Chesterson,,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,1,guinea_pig,99.48,False,hamster,0.41,False,wood_rabbit,0.02,False,2906,1136
2016-03-01 20:11:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,13,10,,pupper,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,1,Siamese_cat,20.23,False,Chihuahua,10.04,True,basenji,7.21,True,7283,3257
2016-03-01 02:53:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12,10,,,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,1,Chihuahua,37.65,True,Siamese_cat,9.81,False,Labrador_retriever,8.52,True,3212,1124
2016-03-01 01:36:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11,10,Lucia,,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,1,Samoyed,97.92,True,Pomeranian,0.72,True,Arctic_fox,0.64,False,3723,1197
2016-02-29 17:56:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12,10,Bisquick,,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,1,Pembroke,98.07,True,Cardigan,1.85,True,Chihuahua,0.02,True,8804,3999
2016-02-29 16:47:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,10,10,Ralphson,pupper,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,1,teddy,23.34,False,feather_boa,8.85,False,Brittany_spaniel,8.29,True,1729,393
2016-02-29 01:17:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,8,10,Stanley,,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,2,otter,94.55,False,mink,1.82,False,sea_lion,1.59,False,2031,629
2016-02-28 21:25:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,60,50,,,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,1,Great_Pyrenees,66.79,True,kuvasz,22.88,True,golden_retriever,4.39,True,3201,1028
2016-02-28 02:50:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10,10,,,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,1,Labrador_retriever,99.01,True,Chesapeake_Bay_retriever,0.8,True,curly-coated_retriever,0.12,True,2020,526
2016-02-28 02:29:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10,10,,,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,2,boxer,83.9,True,Greater_Swiss_Mountain_dog,8.88,True,bull_mastiff,3.17,True,3621,1276
2016-02-27 17:24:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,11,10,Bella,,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,2,window_shade,90.95,False,window_screen,1.14,False,brass,0.89,False,2853,772
2016-02-27 16:03:45 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,10,10,Scooter,pupper,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1,Pembroke,75.64,True,basenji,12.66,True,Cardigan,8.01,True,4229,1709
2016-02-27 03:42:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",9,10,,,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,1,miniature_pinscher,29.29,True,sleeping_bag,14.21,False,Italian_greyhound,7.08,True,4162,1559
2016-02-27 02:32:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,10,10,,pupper,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,1,doormat,20.11,False,turnstile,8.86,False,carton,8.29,False,2685,786
2016-02-27 00:55:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12,10,Charlie,,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,2,golden_retriever,94.57,True,standard_poodle,1.44,True,Tibetan_mastiff,1.2,True,3837,1285
2016-02-26 23:10:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9,10,Socks,,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,1,Border_collie,89.48,True,collie,9.74,True,English_springer,0.3,True,2085,429
2016-02-26 17:20:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,12,10,,pupper,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,1,wool,52.54,False,fur_coat,23.64,False,kuvasz,3.82,True,2152,618
2016-02-26 04:48:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,11,10,,,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,2,Pembroke,77.85,True,Shetland_sheepdog,9.38,True,Cardigan,6.03,True,8064,3494
2016-02-26 02:20:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,10,10,,,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,1,hippopotamus,58.14,False,doormat,15.24,False,sea_lion,2.64,False,28996,14198
2016-02-25 19:04:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,6,10,Chip,,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,1,wallaby,41.07,False,wombat,23.93,False,beaver,14.96,False,2825,811
2016-02-25 02:42:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11,10,Lucy,,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,1,golden_retriever,51.41,True,Chesapeake_Bay_retriever,17.32,True,Brittany_spaniel,11.84,True,3516,1215
2016-02-25 01:47:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10,10,Rambo,,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,1,bloodhound,38.12,True,Sussex_spaniel,21.2,True,clumber,12.86,True,2398,634
2016-02-24 20:56:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",11,10,Sansa,pupper,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,1,kelpie,21.92,True,badger,13.36,False,Siamese_cat,7.44,False,11332,3712
2016-02-24 17:04:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12,10,,,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,3,Pomeranian,71.44,True,Shih-Tzu,4.06,True,silky_terrier,3.25,True,3134,1091
2016-02-24 02:36:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12,10,,,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,3,West_Highland_white_terrier,76.92,True,Scotch_terrier,6.44,True,Old_English_sheepdog,4.38,True,3604,1156
2016-02-23 23:39:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",11,10,,,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,1,Boston_bull,69.73,True,French_bulldog,23.9,True,American_Staffordshire_terrier,1.98,True,2706,860
2016-02-23 19:44:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",9,10,,,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,1,golden_retriever,24.24,True,chow,22.68,True,cocker_spaniel,19.41,True,5268,1526
2016-02-23 04:06:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12,10,Fiji,,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,1,Pomeranian,49.1,True,weasel,13.09,False,Yorkshire_terrier,9.92,True,3755,1106
2016-02-23 02:12:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11,10,Rilo,,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,1,toy_poodle,33.17,True,miniature_poodle,27.25,True,standard_poodle,16.94,True,4167,1149
2016-02-22 21:59:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11,10,Bilbo,,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,1,French_bulldog,90.29,True,Staffordshire_bullterrier,2.26,True,soap_dispenser,1.2,False,3905,1558
2016-02-22 02:57:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10,10,Coopson,,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,1,Chihuahua,99.37,True,Pembroke,0.15,True,toy_terrier,0.09,True,2299,523
2016-02-22 00:53:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,9,10,Yoda,,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,1,Yorkshire_terrier,90.8,True,silky_terrier,7.69,True,Australian_terrier,0.85,True,3080,1055
2016-02-21 23:13:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,10,10,Millie,pupper,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,1,Border_collie,28.09,True,Cardigan,11.26,True,toy_terrier,5.33,True,2902,680
2016-02-21 01:19:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12,10,,,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,Chihuahua,61.52,True,Pembroke,15.95,True,basenji,8.45,True,13475,5812
2016-02-20 03:51:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,11,10,Chet,,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,1,white_wolf,16.66,False,schipperke,12.24,True,West_Highland_white_terrier,11.92,True,2437,653
2016-02-20 02:06:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",12,10,,pupper,https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,1,kuvasz,80.59,True,Great_Pyrenees,18.73,True,Samoyed,0.35,True,2828,685
2016-02-20 01:00:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10,10,Crouton,,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1,Rhodesian_ridgeback,25.25,True,redbone,15.3,True,whippet,13.52,True,2637,558
2016-02-19 21:39:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,7,10,Daniel,,https://pbs.twimg.com/media/Cbm7IeUXIAA6Lc-.jpg,1,tailed_frog,65.27,False,tree_frog,28.02,False,bullfrog,4.02,False,2669,1085
2016-02-19 18:24:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,11,10,,,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,1,Great_Pyrenees,48.13,True,Samoyed,31.18,True,Maltese_dog,7.5,True,25130,10673
2016-02-19 03:11:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10,10,Vincent,,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,1,American_Staffordshire_terrier,56.95,True,Staffordshire_bullterrier,21.13,True,Chihuahua,12.18,True,2887,915
2016-02-19 02:20:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,12,10,Kaia,,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,1,bath_towel,44.97,False,Norwegian_elkhound,16.02,True,Great_Dane,4.87,True,2487,646
2016-02-18 23:28:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,6,10,Murphy,,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,1,hamster,67.87,False,Pomeranian,11.03,True,Angora,10.41,False,4537,2031
2016-02-18 03:58:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10,10,Dotsy,,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,1,beagle,16.26,True,Pembroke,12.05,True,Siberian_husky,11.03,True,2903,836
2016-02-18 02:54:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,11,10,,pupper,https://pbs.twimg.com/media/CbdwATgWwAABGID.jpg,1,tennis_ball,32.82,False,Italian_greyhound,17.68,True,Staffordshire_bullterrier,13.41,True,2450,754
2016-02-18 02:24:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,10,10,,pupper,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,1,golden_retriever,53.25,True,crossword_puzzle,10.38,False,binder,10.04,False,8282,3129
2016-02-17 21:02:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,6,10,Eazy,,https://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg,1,hummingbird,18.1,False,peacock,13.52,False,eel,7.54,False,2890,778
2016-02-17 18:49:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10,10,Coops,,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,West_Highland_white_terrier,72.66,True,Maltese_dog,17.68,True,Dandie_Dinmont,7.01,True,2262,661
2016-02-17 17:01:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,9,10,Thumas,,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,1,Chihuahua,36.95,True,schipperke,24.34,True,pug,16.16,True,3627,1529
2016-02-17 03:45:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,11,10,Cooper,pupper,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,golden_retriever,80.9,True,Irish_setter,4.24,True,Labrador_retriever,2.35,True,3345,1088
2016-02-17 02:54:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12,10,Nala,,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,1,Border_terrier,35.51,True,toy_poodle,16.97,True,Norwegian_elkhound,9.99,True,2458,557
2016-02-17 02:17:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Take all my money. 10/10 https://t.co/B28ebc5LzQ,10,10,,,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,1,malinois,70.6,True,German_shepherd,16.57,True,Great_Dane,5.9,True,3039,1397
2016-02-17 02:02:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,11,10,Fillup,,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,1,Dandie_Dinmont,27.17,True,Old_English_sheepdog,16.49,True,otterhound,10.59,True,2150,690
2016-02-16 20:28:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",5,10,Dave,,https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg,1,hippopotamus,98.23,False,sea_lion,0.63,False,dugong,0.58,False,11252,5174
